id,BidPrice,AcceptedBid,ExpectedRevenue,ExpectedConversion
62514032,,0,76.8,0.296
62514033,,0,15.52,0.224
62514115,,0,-116.16,0.28
62514121,75,1,450.02,0.351
62514141,,0,297.39,0.185
62514305,,0,-103.68,0.324
62514351,,0,-109.04,0.184
62514368,,0,88.56,0.186
62514388,,0,-112.24,0.238
62514395,,0,-18.88,0.241
62514424,75,1,685.61,0.554
62514445,,0,67.52,0.658
62514485,,0,-60.96,0.532
62514501,,0,-41.04,0.176
62514609,,0,70.8,0.292
62514613,35,1,407.25,0.184
62514639,3,0,266.24,0.17
62514678,35,1,378.75,0.404
62514695,,0,-113.84,0.384
62514751,,0,269.97,0.31
62514844,,0,-53.68,0.269
62514878,35,1,302.54,0.486
62514899,,0,12.16,0.275
62514999,,0,-44.96,0.238
62515104,35,1,366.01,0.226
62515154,35,1,186.96,0.505
62515166,,0,-34.32,0.517
62515182,,0,-131.2,0.394
62515203,,0,-120.4,0.291
62515282,,0,3.28,0.588
62515289,,0,128.88,0.411
62515299,,0,119.36,0.383
62515294,3,0,235.36,0.18
62515428,,0,152,0.275
62515435,35,1,127.68,0.704
62515473,,0,269.89,0.361
62515549,,0,-25.04,0.324
62515566,,0,-8.56,0.334
62515657,,0,94.64,0.251
62515692,75,1,581.29,0.248
62515761,,0,-20.48,0.214
62515779,75,1,491.83,0.356
62515815,,0,-27.04,0.329
62515857,,0,-90.88,0.279
62515936,,0,-118.96,0.516
62515999,,0,110,0.159
62516003,,0,22.24,0.195
62516005,75,1,636.79,0.312
62516055,,0,137.76,0.234
62516108,,0,-27.2,0.343
62516128,,0,247.36,0.091
62516137,,0,-88.24,0.234
62516221,,0,-87.52,0.286
62516228,35,1,259.04,0.488
62516270,50,1,442.01,0.295
62516325,,0,32.72,0.184
62516359,,0,-70.8,0.468
62516362,,0,-77.2,0.318
62516427,,0,146.4,0.225
62516457,,0,53.04,0.239
62516541,,0,-67.04,0.192
62516589,,0,-31.52,0.4
62516688,,0,29.36,0.377
62516720,,0,43.92,0.274
62516739,,0,267.2,0.366
62516772,,0,60.8,0.41
62516807,,0,-16.88,0.615
62516862,,0,110.72,0.433
62516940,,0,-78.08,0.226
62516991,,0,67.92,0.312
62517007,,0,-90.88,0.314
62517030,,0,-108.56,0.231
62517035,3,0,212,0.25
62517038,35,1,307.12,0.269
62517072,,0,-89.12,0.561
62517064,35,1,260.4,0.44
62517203,,0,293.7,0.25
62517286,,0,-10.4,0.195
62517436,,0,-76.32,0.452
62517451,35,1,228.32,0.467
62517530,75,1,412.17,0.517
62517580,,0,-118.64,0.594
62517582,,0,-25.52,0.347
62517634,,0,72.16,0.526
62517702,,0,14.64,0.293
62517770,,0,-104.4,0.514
62517807,,0,-131.84,0.636
62517842,,0,23.44,0.168
62517877,,0,-104.88,0.317
62517959,,0,4,0.397
62518047,,0,-78.64,0.415
62518056,,0,80.24,0.235
62518107,,0,61.68,0.217
62518140,,0,-55.12,0.274
62518159,,0,-87.44,0.197
62518197,,0,-66.08,0.317
62518217,,0,-69.12,0.237
62518304,,0,135.68,0.344
62518327,,0,-41.04,0.342
62518351,,0,78.8,0.267
62518393,,0,111.68,0.355
62518396,,0,-80.4,0.344
62518543,,0,83.6,0.405
62518648,,0,-83.84,0.233
62518660,35,0,220.4,0.49
62518726,,0,27.76,0.378
62518795,,0,-18.4,0.344
62518794,35,1,223.68,0.317
62518868,,0,-129.68,0.169
62518898,,0,-97.44,0.332
62518888,50,1,433.04,0.35
62518932,,0,-123.52,0.352
62518941,35,1,242.64,0.29
62518956,,0,-125.36,0.386
62519027,,0,52.88,0.287
62519053,,0,48.32,0.344
62519090,,0,248.72,0.184
62519123,3,0,386.55,0.124
62519240,,0,144.24,0.229
62519267,3,0,204,0.249
62519301,,0,39.2,0.336
62519396,75,1,813.87,0.212
62519424,75,1,570.6,0.309
62519453,,0,-108.24,0.412
62519465,35,1,330.1,0.205
62519543,,0,-25.76,0.197
62519565,3,0,209.68,0.246
62519617,,0,-15.36,0.183
62519622,,0,141.76,0.34
62519686,,0,44.24,0.322
62519716,,0,49.28,0.445
62519834,,0,55.36,0.443
62519835,,0,-65.28,0.344
62519988,,0,-99.28,0.14
62520007,,0,27.12,0.658
62520018,,0,122,0.277
62520055,,0,81.44,0.329
62520143,35,1,341.85,0.261
62520189,,0,79.84,0.373
62520215,,0,-48.16,0.112
62520261,,0,46.64,0.309
62520272,,0,-106.32,0.274
62520281,,0,168.88,0.198
62520334,,0,73.52,0.46
62520359,35,1,407.59,0.317
62520426,,0,-40.48,0.401
62520460,,0,-10.72,0.225
62520515,,0,-91.68,0.243
62520520,,0,78.56,0.312
62520561,50,1,417.88,0.39
62520569,35,1,187.92,0.366
62520581,75,1,540.43,0.704
62520622,,0,6.88,0.397
62520639,,0,-97.92,0.311
62520662,,0,1.04,0.371
62520663,,0,-102.48,0.248
62520665,,0,-14.48,0.306
62520702,,0,-39.12,0.274
62520749,,0,-59.6,0.561
62520958,,0,-81.44,0.455
62520970,,0,51.36,0.303
62521016,,0,-101.28,0.267
62521018,,0,-105.28,0.318
62521072,,0,-120,0.293
62521134,35,0,465.33,0.54
62521157,,0,152.96,0.157
62521175,,0,-6.4,0.662
62521263,,0,17.6,0.352
62521282,,0,32.32,0.268
62521290,,0,-94.56,0.303
62521389,,0,-80.88,0.329
62521481,,0,-50.24,0.285
62521512,35,1,293.94,0.381
62521547,,0,83.04,0.535
62521683,,0,-72.4,0.394
62521766,35,1,338.78,0.469
62521804,,0,15.44,0.098
62521874,,0,29.36,0.429
62521890,,0,-5.2,0.306
62521937,,0,-130.4,0.372
62521969,,0,73.2,0.533
62521981,,0,-88,0.393
62522013,,0,57.44,0.239
62522031,,0,28.08,0.189
62522049,,0,-23.52,0.315
62522130,,0,64.64,0.232
62522141,,0,20.64,0.369
62522162,,0,120.8,0.271
62522198,,0,-10.24,0.421
62522192,35,0,289.14,0.567
62522249,,0,-7.6,0.159
62522315,,0,-110.96,0.349
62522350,,0,-38.16,0.591
62522457,,0,106.96,0.355
62522538,35,0,256.24,0.374
62522606,,0,36.8,0.139
62522663,35,0,319.75,0.237
62522667,,0,-23.6,0.304
62522744,,0,-38.32,0.357
62522773,,0,-42.16,0.252
62522806,35,1,474.05,0.206
62522823,,0,92.72,0.323
62522877,35,1,174.88,0.643
62522930,75,1,623.24,0.482
62523021,75,1,719.42,0.556
62523038,35,1,363.45,0.242
62523056,,0,-59.04,0.297
62523096,,0,-5.76,0.261
62523133,,0,-7.04,0.267
62523211,,0,20.08,0.235
62523216,,0,-117.68,0.279
62523247,,0,56.24,0.249
62523257,,0,108.08,0.241
62523312,,0,-78.88,0.386
62523321,50,1,356.26,0.624
62523406,,0,31.68,0.399
62523425,,0,-130.56,0.268
62523457,3,1,163.52,0.373
62523548,,0,-65.12,0.351
62523566,,0,-31.84,0.385
62523574,,0,-94.8,0.386
62523586,,0,129.2,0.169
62523658,,0,50.64,0.288
62523846,,0,-103.04,0.358
62523866,,0,-114.72,0.425
62523860,35,0,239.44,0.437
62523874,35,1,214.08,0.363
62523967,,0,-76,0.43
62524055,,0,71.12,0.346
62524129,,0,28.88,0.353
62524177,,0,-99.28,0.474
62524224,,0,157.2,0.225
62524279,,0,-40.64,0.343
62524305,,0,-15.6,0.725
62524340,,0,-6.72,0.213
62524364,,0,-108.8,0.314
62524501,,0,-39.52,0.436
62524545,,0,-43.76,0.225
62524614,35,0,480.26,0.165
62524746,,0,-130.96,0.105
62524745,35,1,300.04,0.235
62524799,,0,-52.72,0.353
62524825,,0,-130.56,0.382
62524841,,0,-106.08,0.293
62524869,,0,-42.48,0.221
62524901,,0,-60.32,0.446
62524935,,0,25.68,0.326
62524937,,0,-58.4,0.432
62524939,35,1,325.02,0.532
62524964,75,0,595.01,0.205
62525091,,0,-104.56,0.27
62525147,35,0,287.32,0.268
62525167,,0,-6.56,0.175
62525179,3,1,203.76,0.291
62525240,3,0,222.8,0.255
62525273,75,1,584.88,0.392
62525292,3,1,157.44,0.417
62525325,35,1,144.72,0.595
62525362,75,1,745.1,0.255
62525392,35,1,410.58,0.262
62525416,,0,122.08,0.365
62525499,,0,-8.72,0.382
62525551,35,1,264.74,0.317
62525610,,0,133.12,0.354
62525661,,0,4.4,0.325
62525814,,0,-131.36,0.33
62525817,,0,-103.36,0.215
62525818,,0,144.8,0.204
62525831,,0,81.04,0.47
62525851,35,1,398.3,0.105
62525912,,0,26.24,0.415
62525958,,0,9.2,0.355
62526050,,0,124.48,0.445
62526094,3,1,150.96,0.377
62526178,,0,-44.48,0.671
62526259,35,1,209.84,0.322
62526309,50,1,468.68,0.251
62526350,35,1,279.48,0.208
62526353,,0,-19.52,0.416
62526393,,0,-67.68,0.327
62526392,,0,-100.24,0.363
62526444,,0,-75.52,0.375
62526455,,0,-65.28,0.33
62526485,35,1,355.59,0.457
62526514,,0,-9.52,0.295
62526545,,0,18.48,0.229
62526551,75,1,577.74,0.322
62526581,35,1,371.68,0.285
62526614,,0,6.56,0.338
62526712,,0,115.92,0.374
62526719,,0,-112.72,0.255
62526753,,0,-101.44,0.307
62526774,,0,62.08,0.355
62526778,,0,36.96,0.23
62526802,35,1,215.12,0.378
62526826,,0,-25.92,0.16
62526856,,0,110.08,0.272
62526848,75,1,545.44,0.554
62526925,,0,3.52,0.353
62526955,,0,137.92,0.175
62526994,,0,-53.36,0.263
62527036,,0,79.52,0.224
62527031,3,0,172.32,0.232
62527173,,0,42.32,0.188
62527236,,0,241.36,0.274
62527252,,0,-40.16,0.408
62527277,,0,-80.64,0.289
62527280,3,0,157.12,0.429
62527349,,0,0.24,0.28
62527361,,0,25.84,0.438
62527568,,0,5.2,0.281
62527585,35,0,364.18,0.226
62527632,,0,-48.4,0.405
62527626,3,1,243.76,0.223
62527633,75,1,672.39,0.15
62527695,,0,-102.72,0.44
62527799,,0,90.24,0.422
62527803,75,1,570.65,0.418
62527950,,0,-90.48,0.424
62527964,,0,1.92,0.26
62527992,,0,2.72,0.448
62527994,,0,-123.44,0.361
62527990,,0,119.52,0.37
62528057,,0,-124,0.191
62528062,,0,-131.44,0.209
62528058,35,1,189.28,0.34
62528070,,0,-3.2,0.303
62528081,,0,-0.16,0.393
62528162,,0,-112.24,0.266
62528195,50,1,555.22,0.198
62528280,,0,-108.88,0.209
62528284,,0,-34.32,0.265
62528329,,0,124.24,0.351
62528334,,0,42.32,0.588
62528355,,0,-57.84,0.262
62528368,,0,28,0.31
62528383,,0,-8.88,0.299
62528389,,0,166.16,0.156
62528392,3,0,172.08,0.215
62528456,,0,35.52,0.422
62528463,,0,51.2,0.472
62528470,,0,-13.68,0.443
62528573,,0,-24.48,0.363
62528593,,0,-54.16,0.261
62528605,,0,-94.8,0.545
62528651,,0,108.72,0.155
62528700,,0,-60.32,0.393
62528720,35,1,395.2,0.253
62528761,,0,75.28,0.166
62528823,,0,-76.08,0.181
62528840,,0,143.6,0.186
62528898,,0,116.56,0.547
62528920,,0,-70.64,0.26
62528924,,0,62.88,0.415
62528980,,0,2.48,0.275
62529039,75,1,535.71,0.383
62529168,35,0,369.65,0.18
62529183,35,1,352.79,0.345
62529259,,0,101.36,0.302
62529273,,0,-48.72,0.34
62529302,,0,-68.88,0.329
62529320,,0,-100.24,0.361
62529312,75,1,455.21,0.329
62529398,3,1,188.8,0.251
62529421,3,0,156.48,0.403
62529460,,0,63.76,0.311
62529597,75,1,686.13,0.21
62529647,75,1,492.7,0.318
62529724,,0,-57.92,0.171
62529734,,0,-26.48,0.279
62529722,35,1,319.21,0.162
62529792,35,0,250.56,0.656
62529844,,0,-50.56,0.36
62529937,3,1,153.44,0.393
62529965,,0,126.88,0.499
62529961,,0,-105.92,0.241
62530052,,0,207.84,0.422
62530080,35,1,382.12,0.414
62530101,,0,45.2,0.573
62530122,,0,-49.12,0.36
62530140,,0,-118.16,0.536
62530163,35,1,338.25,0.269
62530226,3,1,158.56,0.362
62530321,35,1,370.59,0.205
62530392,,0,115.36,0.235
62530390,35,1,316.38,0.335
62530487,75,1,488.97,0.31
62530545,,0,-30.16,0.289
62530589,,0,-66.16,0.384
62530622,,0,-128.48,0.266
62530698,35,1,340.95,0.255
62530740,,0,-61.52,0.267
62530730,35,0,220.16,0.56
62530767,,0,-67.2,0.299
62530775,35,1,226.8,0.324
62530812,35,1,147.04,0.807
62530846,,0,-35.28,0.425
62530952,35,1,354.78,0.406
62530982,,0,112.16,0.475
62530994,,0,26.4,0.339
62531031,,0,99.68,0.28
62531109,,0,-125.92,0.542
62531089,35,0,264,0.37
62531254,,0,139.04,0.189
62531331,,0,-115.28,0.549
62531373,35,1,230.32,0.263
62531388,,0,107.6,0.459
62531430,75,1,666.58,0.325
62531461,,0,40.32,0.128
62531508,,0,108.24,0.361
62531530,35,1,275.17,0.341
62531545,,0,13.6,0.321
62531601,,0,162.96,0.587
62531641,35,1,281.23,0.59
62531669,35,1,206.64,0.439
62531718,,0,36.96,0.297
62531738,35,0,213.36,0.302
62531768,,0,-46,0.246
62531861,,0,-47.36,0.279
62531890,,0,-38.4,0.223
62531880,35,1,301.76,0.253
62531905,,0,11.36,0.294
62531914,35,0,248.8,0.449
62531928,,0,52.8,0.241
62531934,,0,110.4,0.23
62532053,,0,-113.84,0.422
62532092,,0,140.72,0.325
62532103,,0,11.6,0.301
62532159,,0,-82.32,0.397
62532157,3,1,177.28,0.236
62532175,,0,74.88,0.416
62532260,35,0,377.24,0.236
62532326,,0,-129.84,0.441
62532341,,0,112.56,0.377
62532364,3,0,319.75,0.318
62532393,,0,144.16,0.211
62532397,,0,59.36,0.271
62532394,35,1,300.28,0.331
62532404,35,1,140.96,0.674
62532566,35,1,339.08,0.406
62532603,,0,-120.96,0.433
62532635,35,1,353.08,0.502
62532651,35,0,446.06,0.218
62532661,35,1,239.12,0.375
62532723,,0,3.12,0.391
62532739,50,1,423.36,0.369
62532764,,0,92.88,0.627
62532838,35,1,466.69,0.181
62532849,35,1,286.53,0.348
62533126,,0,-73.04,0.287
62533134,,0,-26.96,0.231
62533139,,0,-21.6,0.471
62533122,35,1,301.76,0.353
62533151,,0,-25.12,0.234
62533174,,0,76.64,0.437
62533233,35,1,265.55,0.216
62533266,35,1,268.44,0.513
62533281,35,0,226.4,0.266
62533376,,0,-21.68,0.264
62533385,,0,-26.24,0.329
62533408,,0,-2,0.351
62533395,3,0,189.36,0.248
62533488,3,1,155.2,0.315
62533551,,0,95.52,0.234
62533568,,0,275.09,0.221
62533553,3,0,185.12,0.248
62533580,35,0,305.57,0.583
62533606,35,1,420.35,0.397
62533728,,0,105.6,0.414
62533736,,0,-61.44,0.419
62533738,50,0,462.36,0.291
62533801,,0,112.88,0.266
62534007,35,1,351.16,0.308
62534063,,0,115.36,0.195
62534088,3,0,200.4,0.276
62534101,35,1,142.4,0.543
62534202,75,1,779.76,0.246
62534215,,0,-92.08,0.301
62534240,,0,-45.84,0.385
62534242,,0,-56.72,0.207
62534273,75,1,795.68,0.244
62534402,,0,86.32,0.225
62534430,,0,161.04,0.177
62534445,,0,43.92,0.316
62534476,,0,20.08,0.312
62534474,,0,-121.6,0.397
62534487,35,0,277.01,0.467
62534526,,0,7.28,0.406
62534557,,0,9.04,0.402
62534723,,0,7.6,0.219
62534767,35,0,318.98,0.202
62534887,,0,32.24,0.611
62534875,35,1,214.72,0.316
62534909,,0,7.04,0.203
62534990,,0,82.32,0.56
62535010,,0,11.04,0.557
62535044,,0,224.48,0.218
62535182,,0,-89.92,0.324
62535255,,0,58.48,0.291
62535256,,0,-99.04,0.449
62535427,,0,-30.72,0.359
62535431,75,1,582.3,0.23
62535542,,0,-53.12,0.335
62535530,35,1,281.38,0.448
62535550,,0,157.84,0.209
62535612,,0,58.72,0.479
62535629,35,1,416.65,0.174
62535697,,0,5.52,0.25
62535734,75,1,808.59,0.218
62535797,,0,-34.48,0.395
62535799,35,1,171.28,0.406
62535808,,0,78,0.221
62535806,,0,29.12,0.519
62535820,,0,91.04,0.276
62535824,35,1,422.81,0.302
62535898,,0,13.92,0.296
62535903,35,0,392.52,0.196
62535980,,0,-11.36,0.58
62535978,,0,97.76,0.375
62535992,,0,-24.72,0.306
62536029,,0,40.64,0.193
62536123,,0,-115.36,0.379
62536216,3,0,174.08,0.309
62536225,,0,-38.32,0.426
62536242,,0,82.08,0.298
62536239,50,1,368.48,0.567
62536250,,0,-21.84,0.285
62536244,3,1,174.08,0.289
62536277,,0,-110.48,0.238
62536288,3,0,159.52,0.37
62536341,,0,-3.28,0.325
62536357,,0,-13.6,0.321
62536377,,0,-101.44,0.407
62536382,,0,-58.16,0.15
62536437,3,0,184.56,0.211
62536506,,0,-20.88,0.24
62536549,,0,-120.4,0.203
62536643,,0,3.84,0.272
62536679,,0,-106.88,0.277
62536670,35,0,379.97,0.225
62536747,,0,-91.84,0.38
62536807,,0,37.12,0.227
62536827,,0,-44.16,0.322
62536843,,0,-0.8,0.192
62536847,,0,64.8,0.412
62536906,35,0,291.34,0.256
62536950,3,0,244.24,0.158
62536999,,0,-100.24,0.229
62537114,,0,111.04,0.345
62537108,3,0,191.44,0.248
62537232,,0,-57.36,0.564
62537265,,0,52.48,0.377
62537302,,0,79.52,0.43
62537525,,0,-106.4,0.235
62537537,,0,197.2,0.311
62537552,35,0,211.6,0.421
62537579,75,1,479.31,0.442
62537665,,0,127.68,0.206
62537693,35,0,222.24,0.338
62537708,,0,73.44,0.598
62537739,,0,72.8,0.403
62537805,35,0,207.04,0.442
62537857,,0,-20.08,0.39
62537861,,0,29.6,0.226
62537862,,0,82.56,0.246
62537873,3,1,169.12,0.327
62537958,,0,7.04,0.297
62537977,,0,122.32,0.189
62538026,35,0,292.84,0.299
62538121,,0,171.04,0.299
62538144,35,1,250.8,0.347
62538168,35,0,321.58,0.205
62538275,,0,-101.52,0.255
62538301,,0,147.12,0.612
62538296,3,0,191.6,0.196
62538373,3,1,203.12,0.206
62538479,,0,122.48,0.34
62538528,,0,53.12,0.303
62538536,,0,58.16,0.324
62538580,,0,-116.88,0.501
62538576,35,1,192.96,0.374
62538579,35,1,391.17,0.304
62538591,,0,-117.12,0.267
62538630,,0,-120.8,0.494
62538653,,0,-11.6,0.261
62538646,50,1,399.91,0.383
62538719,,0,-19.52,0.309
62538812,3,1,155.6,0.34
62538816,3,0,161.68,0.311
62538878,35,0,287.72,0.284
62538926,,0,125.84,0.407
62538997,,0,55.68,0.273
62539015,35,1,160.32,0.639
62539044,,0,-51.04,0.528
62539062,3,0,142.64,0.344
62539111,3,0,174,0.275
62539125,,0,-27.76,0.248
62539186,,0,133.36,0.355
62539199,75,1,488.91,0.278
62539221,75,1,542.71,0.214
62539276,35,1,322.88,0.347
62539321,,0,99.12,0.446
62539346,,0,-76.64,0.346
62539342,35,1,317.76,0.208
62539364,,0,42.88,0.544
62539381,,0,-71.28,0.252
62539410,3,1,226.56,0.189
62539415,75,1,485.47,0.316
62539428,,0,157.36,0.242
62539443,,0,-48.72,0.287
62539458,,0,-45.6,0.234
62539468,35,1,190.32,0.499
62539495,,0,-87.76,0.224
62539513,,0,-88.4,0.612
62539584,,0,-46.4,0.258
62539623,,0,96.48,0.24
62539696,35,1,291.9,0.288
62539712,,0,-44.08,0.419
62539749,,0,5.84,0.286
62539756,,0,58.72,0.443
62539800,,0,112.72,0.237
62539804,,0,-25.84,0.505
62539876,,0,39.36,0.249
62539871,35,1,275.49,0.228
62539898,,0,-12.56,0.585
62539901,35,0,221.6,0.299
62539983,,0,-17.6,0.414
62539975,35,1,351.75,0.41
62540061,,0,-117.12,0.317
62540062,,0,-52.72,0.392
62540079,,0,-92.64,0.297
62540165,,0,66.32,0.337
62540186,,0,-73.6,0.455
62540198,75,1,494.55,0.306
62540213,,0,24.24,0.204
62540265,,0,-75.28,0.238
62540276,,0,74.8,0.366
62540304,,0,-110.32,0.372
62540365,,0,121.52,0.404
62540378,,0,67.92,0.341
62540391,,0,40.88,0.255
62540415,,0,-58.16,0.464
62540428,,0,-20.24,0.373
62540430,,0,138.64,0.201
62540463,,0,-92.08,0.495
62540549,,0,50.48,0.502
62540566,,0,-52.16,0.529
62540571,35,1,427.98,0.227
62540637,,0,-67.44,0.236
62540644,,0,109.04,0.394
62540648,,0,-51.84,0.333
62540724,,0,-49.76,0.434
62540798,,0,-63.76,0.206
62540803,35,1,300.04,0.231
62540851,,0,-40.4,0.216
62540896,75,1,504.91,0.418
62540918,75,1,591.45,0.305
62540941,,0,1.84,0.281
62540959,,0,-107.84,0.226
62540968,,0,-4,0.06
62541043,,0,-48.24,0.433
62541075,,0,-118.16,0.609
62541099,35,1,330.79,0.305
62541119,,0,97.84,0.443
62541184,,0,-68.16,0.457
62541214,,0,-6.72,0.374
62541328,,0,115.92,0.378
62541337,,0,-69.6,0.378
62541341,,0,45.6,0.302
62541404,3,1,150.8,0.461
62541429,,0,92.08,0.392
62541431,,0,79.44,0.167
62541439,,0,-88.24,0.243
62541438,75,1,500.27,0.384
62541458,35,1,162.16,0.513
62541583,,0,160,0.427
62541632,,0,-21.76,0.24
62541635,35,1,288.11,0.487
62541682,,0,185.44,0.162
62541691,,0,-104.8,0.366
62541725,35,1,304.56,0.473
62541743,,0,-63.84,0.211
62541803,35,1,426.83,0.261
62541828,35,0,261.04,0.323
62541888,,0,-95.12,0.271
62541897,,0,-117.92,0.531
62541918,,0,129.12,0.189
62541916,35,0,315.22,0.344
62541979,,0,45.36,0.415
62541981,,0,62.8,0.568
62541985,,0,187.36,0.133
62541998,,0,108.4,0.221
62541991,35,1,321.28,0.574
62542032,35,1,308.05,0.224
62542078,35,1,270.21,0.254
62542197,,0,-18.64,0.29
62542222,,0,-91.76,0.426
62542249,,0,33.12,0.394
62542336,,0,86.16,0.482
62542339,,0,-28.96,0.229
62542327,3,0,142.08,0.513
62542409,,0,-51.76,0.259
62542416,,0,-52.32,0.281
62542465,,0,84.8,0.406
62542483,35,0,234.8,0.418
62542495,,0,-131.04,0.229
62542503,75,1,448.31,0.467
62542545,,0,-109.12,0.378
62542609,75,1,580.71,0.443
62542616,75,0,693.4,0.174
62542630,,0,-42.8,0.545
62542646,,0,94.4,0.33
62542674,,0,113.12,0.199
62542699,3,1,134.56,0.464
62542802,,0,-86,0.385
62542803,,0,-58.96,0.464
62542829,,0,24.4,0.221
62542845,,0,-61.36,0.657
62542849,,0,-27.6,0.409
62542862,,0,-120.08,0.206
62542953,35,1,303.63,0.216
62543005,,0,-108.64,0.283
62543039,35,1,452.91,0.441
62543043,,0,57.6,0.31
62543063,,0,-81.44,0.404
62543089,,0,36.72,0.507
62543366,,0,16.4,0.32
62543359,3,1,186.08,0.308
62543385,75,1,619.23,0.357
62543465,,0,-103.04,0.396
62543483,,0,-99.12,0.253
62543477,3,1,126.56,0.581
62543507,,0,-22.56,0.446
62543508,,0,107.44,0.287
62543601,,0,-123.68,0.41
62543621,35,0,213.68,0.447
62543690,,0,6.32,0.268
62543710,,0,18.08,0.226
62543701,35,1,323.65,0.406
62543725,,0,-83.68,0.389
62543739,,0,-11.76,0.415
62543766,,0,39.12,0.336
62543821,,0,108.16,0.267
62543842,,0,-79.6,0.205
62543844,,0,-94.24,0.283
62543857,,0,148.96,0.211
62543895,,0,8.96,0.312
62543897,,0,142.48,0.331
62543898,,0,-47.84,0.225
62543977,75,1,546.18,0.285
62544007,35,1,266.56,0.527
62544171,,0,124.24,0.263
62544192,3,0,156.64,0.327
62544260,3,1,168.96,0.342
62544372,3,1,173.52,0.275
62544386,,0,-47.28,0.511
62544530,35,1,420.15,0.248
62544582,,0,-84.4,0.337
62544589,,0,-14.32,0.343
62544644,,0,-81.04,0.303
62544672,,0,-97.44,0.292
62544773,35,1,298.87,0.342
62544836,,0,-65.04,0.169
62544927,,0,66.08,0.445
62545122,75,1,695.25,0.843
62545170,35,0,269.01,0.427
62545211,75,1,529.85,0.247
62545229,,0,-66.4,0.312
62545259,35,1,194.72,0.317
62545275,,0,138,0.256
62545299,,0,-94.48,0.629
62545304,,0,-63.76,0.348
62545346,,0,-62.88,0.636
62545357,,0,-120.72,0.348
62545360,,0,-1.92,0.236
62545383,3,0,155.6,0.389
62545398,75,1,743.97,0.272
62545471,,0,-82.96,0.243
62545543,,0,-40.56,0.66
62545575,35,1,199.28,0.548
62545598,,0,-98.96,0.4
62545662,,0,-82.72,0.279
62545724,35,1,348.41,0.194
62545737,,0,-0.56,0.231
62545739,,0,-120.88,0.168
62545770,,0,-11.92,0.464
62545793,,0,128.88,0.259
62545800,,0,-38.96,0.387
62545834,,0,-61.92,0.379
62545859,,0,14.72,0.295
62545865,,0,-21.44,0.221
62545932,,0,70.16,0.337
62545955,,0,-20.64,0.689
62546061,,0,-34.24,0.176
62546094,,0,36.64,0.33
62546110,,0,-75.68,0.424
62546127,,0,100,0.33
62546138,,0,-62.16,0.212
62546151,35,0,437.41,0.11
62546163,,0,91.84,0.391
62546233,,0,76.16,0.464
62546311,,0,39.2,0.31
62546356,,0,-68.16,0.212
62546373,,0,89.2,0.206
62546370,3,1,308.51,0.442
62546384,,0,-45.12,0.376
62546400,35,0,237.52,0.412
62546458,,0,4.96,0.221
62546475,,0,-101.52,0.34
62546514,,0,-41.92,0.323
62546550,35,1,266.32,0.568
62546558,75,1,396.89,0.491
62546578,35,0,248,0.41
62546591,,0,104.08,0.295
62546621,,0,-19.68,0.17
62546632,35,1,332.37,0.638
62546661,,0,33.36,0.241
62546674,3,0,141.52,0.495
62546706,,0,65.2,0.341
62546700,35,1,308.67,0.36
62546737,,0,90.8,0.336
62546759,35,1,283.61,0.29
62546782,,0,9.04,0.515
62546798,,0,-125.28,0.259
62546814,,0,-77.92,0.477
62546852,,0,-14.24,0.394
62546884,,0,-70,0.349
62546912,35,0,523.82,0.196
62546970,,0,-16.4,0.513
62547065,,0,-75.2,0.512
62547077,,0,-63.68,0.347
62547155,,0,53.36,0.431
62547181,,0,13.12,0.392
62547226,,0,-90.4,0.397
62547243,,0,-115.6,0.431
62547248,35,0,294.57,0.262
62547282,,0,-20.24,0.523
62547290,35,0,324.48,0.527
62547308,,0,-1.52,0.293
62547371,,0,125.68,0.357
62547397,,0,-23.28,0.689
62547458,,0,-105.44,0.314
62547479,,0,16.56,0.283
62547490,,0,-3.04,0.639
62547546,,0,-72.56,0.4
62547551,35,1,197.84,0.336
62547598,,0,12.56,0.313
62547682,,0,-107.68,0.539
62547786,,0,1.2,0.349
62547811,,0,-50.8,0.41
62547825,,0,-56.24,0.487
62547837,,0,47.92,0.288
62547850,75,1,520.92,0.446
62547874,,0,88.16,0.31
62548013,75,1,557.5,0.465
62548060,,0,98.08,0.451
62548106,,0,-131.04,0.24
62548140,,0,-33.28,0.432
62548148,,0,-104.64,0.217
62548152,,0,-108.8,0.233
62548155,,0,-89.6,0.259
62548204,,0,-55.52,0.475
62548208,,0,-56.72,0.287
62548210,,0,-38.72,0.269
62548215,,0,41.92,0.493
62548263,,0,264.98,0.302
62548312,,0,-42.08,0.207
62548441,,0,-11.44,0.245
62548450,,0,2.32,0.275
62548447,75,0,678.32,0.4
62548530,35,1,299.18,0.331
62548630,,0,-33.36,0.235
62548685,,0,-3.36,0.714
62548689,,0,-47.76,0.417
62548698,75,1,728.13,0.373
62548765,,0,-58.64,0.238
62548863,,0,-26.08,0.352
62548895,,0,168.96,0.283
62548915,75,1,461.84,0.479
62549022,,0,147.36,0.197
62549044,,0,212.24,0.21
62549050,,0,-109.44,0.275
62549060,,0,-61.44,0.549
62549121,,0,39.12,0.444
62549295,,0,-97.36,0.531
62549293,,0,-69.12,0.521
62549308,,0,77.04,0.327
62549318,3,1,179.12,0.254
62549340,,0,-63.84,0.404
62549380,,0,51.6,0.433
62549398,,0,56.64,0.612
62549431,75,1,410.37,0.492
62549462,,0,-101.04,0.248
